row_idx,total_graders,num_available_graders,num_graders,spu_GED2_all,spu_E_IoU_SY_all,spu_E_IoU_SS_all,spu_E_IoU_YY_all,hpu_GED2_all,hpu_E_IoU_SY_all,hpu_E_IoU_SS_all,hpu_E_IoU_YY_all,spu_IoUrec_all,hpu_IoUrec_all,spu_Hungarian_all,hpu_Hungarian_all,num_nonempty_graders,spu_GED2_nonempty,spu_E_IoU_SY_nonempty,spu_E_IoU_SS_nonempty,spu_E_IoU_YY_nonempty,hpu_GED2_nonempty,hpu_E_IoU_SY_nonempty,hpu_E_IoU_SS_nonempty,hpu_E_IoU_YY_nonempty,spu_IoUrec_nonempty,hpu_IoUrec_nonempty,spu_Hungarian_nonempty,hpu_Hungarian_nonempty
1183,4,4,4,1.603687736159972,0.0,1.0,0.6036877361599718,0.038919537837032725,0.5806540094252317,0.5965398205275243,0.6036877361599718,0.0,0.9394548777551601,0.010104151018977511,0.0,4,1.603687736159972,0.0,1.0,0.6036877361599718,0.038919537837032725,0.5806540094252317,0.5965398205275243,0.6036877361599718,0.0,0.9394548777551601,0.010104151018977511,0.0
1184,4,4,4,0.25241299686100893,0.6782451825581802,0.8125442013205912,0.7963591606567781,0.01774787435585168,0.7840692459081835,0.7895272055154405,0.7963591606567781,0.7175575826482165,0.9673552937069929,0.14382594670856585,0.0,4,0.25241299686100893,0.6782451825581802,0.8125442013205912,0.7963591606567781,0.01774787435585168,0.7840692459081835,0.7895272055154405,0.7963591606567781,0.7175575826482165,0.9673552937069929,0.14382594670856585,0.0
1185,4,4,4,1.2144553717696134,0.002403846153846154,0.625,0.5942630640773056,0.059700174027342845,0.561904583326456,0.5892462766029493,0.5942630640773056,0.009615384615384616,0.9071323019852431,0.05905370075217403,0.0,4,1.2144553717696134,0.002403846153846154,0.625,0.5942630640773056,0.059700174027342845,0.561904583326456,0.5892462766029493,0.5942630640773056,0.009615384615384616,0.9071323019852431,0.05905370075217403,0.0
1186,4,4,4,0.41620652554155524,0.508670462829317,0.6566661380688763,0.776881313131313,0.01632459807894704,0.7650216788351679,0.7694866426179698,0.776881313131313,0.554731962790519,0.9697977327512565,0.050374350309891715,0.26633357526244644,4,0.41620652554155524,0.508670462829317,0.6566661380688763,0.776881313131313,0.01632459807894704,0.7650216788351679,0.7694866426179698,0.776881313131313,0.554731962790519,0.9697977327512565,0.050374350309891715,0.26633357526244644
1187,4,4,4,1.1924025038694634,0.0203125,0.625,0.6080275038694635,0.0347162000060649,0.5821361122500119,0.5909609206366253,0.6080275038694635,0.08125,0.9406028368794326,0.10156917363045496,0.0,4,1.1924025038694634,0.0203125,0.625,0.6080275038694635,0.0347162000060649,0.5821361122500119,0.5909609206366253,0.6080275038694635,0.08125,0.9406028368794326,0.10156917363045496,0.0
1188,4,4,4,0.6628092191985033,0.2706078729478262,0.4591097112878752,0.7449152538062804,0.023906669696986738,0.7285654416856713,0.7361222992620489,0.7449152538062804,0.27778030901322315,0.9602449629871412,0.20706160435718254,0.0889885525545447,4,0.6628092191985033,0.2706078729478262,0.4591097112878752,0.7449152538062804,0.023906669696986738,0.7285654416856713,0.7361222992620489,0.7449152538062804,0.27778030901322315,0.9602449629871412,0.20706160435718254,0.0889885525545447
1189,4,4,4,0.873820967189984,0.02786443353944972,0.375,0.5545498342688834,0.028708682657348716,0.5352793982045582,0.5447176447975817,0.5545498342688834,0.09269919590643275,0.9444260580057806,0.09811438460919264,0.04266958424507659,4,0.873820967189984,0.02786443353944972,0.375,0.5545498342688834,0.028708682657348716,0.5352793982045582,0.5447176447975817,0.5545498342688834,0.09269919590643275,0.9444260580057806,0.09811438460919264,0.04266958424507659
1190,4,3,4,0.3313475633402092,0.2408218562326337,0.3553921568627451,0.4575991189427313,0.01619758656451975,0.4467199914761608,0.4520384505741101,0.4575991189427313,0.48550448496218557,0.9693701359316986,0.3834442615916525,0.3062130177514793,3,0.5890623348270383,0.3170166333024599,0.5206971677559913,0.7023984336759668,0.02879570944803511,0.6830577626242859,0.6925128010206401,0.7023984336759668,0.31400597994958085,0.9591601812422647,0.13344426159165249,0.05621301775147928
1191,4,3,4,0.5831572746109779,0.21647350993377484,0.625,0.3911042944785277,0.020081938959915724,0.3748488881242108,0.37867542072980964,0.3911042944785277,0.3658940397350993,0.9649307273626917,0.12471739916802316,0.4201056063815076,3,1.0367240437528498,0.05150846210448859,0.5555555555555556,0.5841854124062713,0.03570122481762794,0.5552869122208192,0.562089636852995,0.5841854124062713,0.15452538631346577,0.9532409698169223,0.1630945921504793,0.22336004425133008
1192,4,3,4,0.5869455454530708,0.07093307333691949,0.29891304347826086,0.4298986486486487,0.023393273055655417,0.41219833254722615,0.417891289501459,0.4298986486486487,0.25946969696969696,0.9574711922538008,0.24146387195420763,0.27901234567901234,3,1.0434587474721257,0.014992130376745762,0.42028985507246375,0.6531531531531533,0.04158804098783164,0.6216859245284021,0.6318067368914826,0.6531531531531533,0.012626262626262626,0.9432949230050678,0.08033017330183251,0.02901234567901234
1193,4,3,4,0.5371395555077799,0.23228346456692914,0.625,0.37670648464163825,0.025748930588240015,0.35942134463444764,0.36788513521549704,0.37670648464163825,0.42913385826771655,0.9574819071945508,0.14738598442714124,0.375,3,0.9549147653471645,0.07961504811898512,0.5555555555555556,0.5585893060295791,0.045775876601315546,0.527860168239018,0.5429069070497725,0.5585893060295791,0.23884514435695536,0.9433092095927345,0.18186874304783088,0.13997395833333334
1194,4,3,4,0.5076775485360099,0.15268296486242983,0.43804347826086953,0.375,0.024894232384311765,0.3599808673469388,0.3698559670781893,0.375,0.30536592972485965,0.9543367346938776,0.25453955901426717,0.25,3,0.9025378640640176,0.04921415975543081,0.44541062801932363,0.5555555555555556,0.04425641312766526,0.5288548752834468,0.5464106081390032,0.5555555555555556,0.07382123963314621,0.9391156462585034,0.0045395590142671876,0.0
1195,4,3,4,0.5326986754966887,0.23365066225165562,0.625,0.375,0.0570038377192984,0.33556058114035087,0.353125,0.375,0.4346026490066225,0.9146107456140351,0.2684454889372922,0.37902298850574717,3,0.947019867549669,0.08204562178072111,0.5555555555555556,0.5555555555555556,0.10134015594541912,0.48544103313840153,0.5166666666666667,0.5555555555555556,0.24613686534216336,0.8861476608187134,0.1303336008254041,0.16034482758620688
1196,4,3,4,0.5686936936936937,0.125,0.4436936936936937,0.375,0.050490911085284806,0.3437736832133384,0.3630382775119617,0.375,0.25,0.9018330807123911,0.29092923497228673,0.25,3,1.011011011011011,0.0,0.4554554554554555,0.5555555555555556,0.08976161970717345,0.5000421034903793,0.5342902711323764,0.5555555555555556,0.0,0.8691107742831882,0.04092923497228673,0.0
1197,4,3,4,0.5278745644599303,0.23606271777003485,0.625,0.375,0.037493049267662504,0.34538391014877745,0.3532608695652174,0.375,0.4442508710801394,0.9359091630537386,0.26579650565262075,0.34918200408997957,3,0.9384436701509873,0.08633372048006194,0.5555555555555556,0.5555555555555556,0.06665430980917786,0.5029047291533821,0.5169082125603865,0.5555555555555556,0.2590011614401858,0.9145455507383181,0.12730729701952723,0.09918200408997956
1198,4,3,4,0.5820258620689656,0.12586206896551724,0.45875,0.375,0.026343815327957598,0.3569705793826533,0.3652849740932642,0.375,0.2517241379310345,0.9498566517230531,0.2807377441135403,0.25,3,1.034712643678161,0.0015325670498084292,0.4822222222222222,0.5555555555555556,0.04683344947192469,0.523503252235828,0.5382843983880252,0.5555555555555556,0.0022988505747126436,0.9331422022974042,0.030737744113540282,0.0
1199,4,3,4,0.5249125874125875,0.2375437062937063,0.625,0.375,0.04065950320358769,0.3466915249939508,0.35904255319148937,0.375,0.4501748251748252,0.9390891568581305,0.2835593387405655,0.28830845771144276,3,0.9331779331779333,0.08896658896658897,0.5555555555555556,0.5555555555555556,0.0722835612508228,0.5052293777670236,0.5271867612293144,0.5555555555555556,0.2668997668997669,0.9187855424775074,0.1557184296496564,0.03830845771144279
1200,4,1,4,0.030622489959839294,0.6096887550200804,0.625,0.625,0.007096069868995691,0.6214519650655022,0.625,0.625,0.9387550200803213,0.9858078602620087,0.6443412826756384,0.75,1,0.4899598393574298,0.7550200803212851,1.0,1.0,0.11353711790393017,0.9432314410480349,1.0,1.0,0.7550200803212851,0.9432314410480349,0.26810450013775733,0.0
1201,4,1,4,0.044117647058823595,0.6029411764705882,0.625,0.625,0.008831521739130377,0.6205842391304348,0.625,0.625,0.9117647058823529,0.9823369565217391,0.46478814961933135,0.75,1,0.7058823529411764,0.6470588235294118,1.0,1.0,0.14130434782608692,0.9293478260869565,1.0,1.0,0.6470588235294118,0.9293478260869565,0.20475639924713798,0.0
1202,4,1,4,0.048913043478260754,0.6005434782608696,0.625,0.625,0.002873563218390718,0.6235632183908046,0.625,0.625,0.9021739130434783,0.9942528735632183,0.4421341499497012,0.802434456928839,1,0.7826086956521738,0.6086956521739131,1.0,1.0,0.04597701149425282,0.9770114942528736,1.0,1.0,0.6086956521739131,0.9770114942528736,0.1521232370272958,0.05243445692883895
1203,4,1,4,0.03125,0.609375,0.625,0.625,0.005102040816326481,0.6224489795918368,0.625,0.625,0.9375,0.9897959183673469,0.4576532747436702,0.8227699530516434,1,0.5,0.75,1.0,1.0,0.08163265306122458,0.9591836734693877,1.0,1.0,0.75,0.9591836734693877,0.15171191671897885,0.07276995305164319
1204,4,1,4,0.125,0.75,1.0,0.625,0.010714285714285676,0.6196428571428572,0.625,0.625,0.75,0.9785714285714285,0.77,0.75,1,2.0,0.0,1.0,1.0,0.17142857142857149,0.9142857142857143,1.0,1.0,0.0,0.9142857142857143,0.02,0.0
1205,4,1,4,0.08114035087719307,0.5844298245614035,0.625,0.625,0.01041666666666674,0.6197916666666666,0.625,0.625,0.8377192982456141,0.9791666666666666,0.75,0.75,1,1.2982456140350878,0.3508771929824561,1.0,1.0,0.16666666666666674,0.9166666666666666,1.0,1.0,0.3508771929824561,0.9166666666666666,0.0,0.0
1206,4,1,4,0.125,0.75,1.0,0.625,0.005681818181818121,0.6221590909090909,0.625,0.625,0.75,0.9886363636363636,0.75,0.75,1,2.0,0.0,1.0,1.0,0.09090909090909083,0.9545454545454546,1.0,1.0,0.0,0.9545454545454546,0.0,0.0
1207,4,1,4,0.125,0.75,1.0,0.625,0.0,0.625,0.625,0.625,0.75,1.0,0.71875,0.7529239766081872,1,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.052083333333333336,0.0029239766081871434
1208,4,1,4,0.125,0.75,1.0,0.625,0.09090909090909083,0.5795454545454546,0.625,0.625,0.75,0.8181818181818181,0.75,0.6666666666666666,1,2.0,0.0,1.0,1.0,1.4545454545454546,0.2727272727272727,1.0,1.0,0.0,0.2727272727272727,0.0,0.0
1209,4,4,4,0.17921594057566637,0.4055215483254112,0.47925886149123825,0.5110001757352505,0.06111125968868014,0.46897049457300055,0.48805207309943077,0.5110001757352505,0.6246697119369992,0.8764320220841959,0.11873007359733023,0.37613469246145986,4,0.17921594057566637,0.4055215483254112,0.47925886149123825,0.5110001757352505,0.06111125968868014,0.46897049457300055,0.48805207309943077,0.5110001757352505,0.6246697119369992,0.8764320220841959,0.11873007359733023,0.37613469246145986
1210,4,4,4,0.11291150363269908,0.7535407166086334,0.8164975054363763,0.8034954314135896,0.023103842689209286,0.7953359345630058,0.8102802804016312,0.8034954314135896,0.8152133877958474,0.9564317759230159,0.0,0.5012538520085759,4,0.11291150363269908,0.7535407166086334,0.8164975054363763,0.8034954314135896,0.023103842689209286,0.7953359345630058,0.8102802804016312,0.8034954314135896,0.8152133877958474,0.9564317759230159,0.0,0.5012538520085759
1211,4,3,4,0.5783427432878822,0.15213059068991272,0.3839285714285714,0.49867535323913625,0.016301127127456794,0.4897074466579361,0.4970406672041927,0.49867535323913625,0.2861799217731421,0.9672986946785851,0.25,0.25,3,1.028164876956235,0.04823216122651151,0.3492063492063492,0.7754228502029089,0.0289797815599232,0.7594799051696641,0.7725167416963425,0.7754228502029089,0.048239895697522815,0.9563982595714468,0.0,0.0
1212,4,2,4,0.1371144156587366,0.3756039243654451,0.4387254901960784,0.4495967741935484,0.021934650241866138,0.43796899301032394,0.4482758620689655,0.4495967741935484,0.7811791383219955,0.9561688311688311,0.5339839424141749,0.5,2,0.5484576626349464,0.5024156974617804,0.7549019607843137,0.7983870967741935,0.08773860096746433,0.7518759720412956,0.7931034482758621,0.7983870967741935,0.562358276643991,0.9123376623376623,0.034883720930232565,0.0
1213,4,2,4,0.13345155011157017,0.37804117409675736,0.4425,0.4470338983050848,0.021798282173898453,0.4318974690825424,0.4385593220338983,0.4470338983050848,0.7723039215686275,0.9566666666666667,0.512766740250184,0.5375,2,0.5338062004462801,0.5121646963870294,0.77,0.788135593220339,0.08719312869559304,0.7275898763301696,0.7542372881355932,0.788135593220339,0.544607843137255,0.9133333333333333,0.012766740250183964,0.0375
1214,4,2,4,0.49479166666666674,0.5,1.0,0.4947916666666667,0.035434782608695814,0.4640534420289855,0.46875,0.4947916666666667,0.5,0.9270833333333333,0.5,0.5,2,1.9791666666666667,0.0,1.0,0.9791666666666667,0.1417391304347828,0.856213768115942,0.875,0.9791666666666667,0.0,0.8541666666666666,0.0,0.0
1215,4,2,4,0.1751849335748792,0.3870169082125604,0.44921875,0.5,0.016396776101744948,0.4841485507246377,0.4846938775510204,0.5,0.7740338164251207,0.9682971014492754,0.5259259259259259,0.5,2,0.700739734299517,0.5480676328502415,0.796875,1.0,0.06558710440698001,0.9365942028985508,0.9387755102040816,1.0,0.5480676328502415,0.9365942028985508,0.025925925925925925,0.0
1216,4,2,4,0.2763605442176871,0.32908163265306123,0.43452380952380953,0.5,0.04933564915327848,0.4646938775510204,0.4787234042553191,0.5,0.6581632653061225,0.9293877551020407,0.5,0.550314465408805,2,1.1054421768707483,0.31632653061224486,0.7380952380952381,1.0,0.19734259661311337,0.8587755102040816,0.9148936170212766,1.0,0.3163265306122449,0.8587755102040816,0.0,0.05031446540880502
1217,4,2,4,0.12781053265787923,0.38875777714932125,0.41032608695652173,0.495,0.025925245098039174,0.46983149509803923,0.47058823529411764,0.495,0.7792467948717949,0.9488357843137255,0.5451388888888888,0.45051520608243295,2,0.5112421306315167,0.5550311085972851,0.6413043478260869,0.98,0.10370098039215692,0.8793259803921568,0.8823529411764706,0.98,0.5584935897435898,0.897671568627451,0.045138888888888874,0.13406962785114046
1218,4,2,4,0.08801617432910336,0.44176136363636365,0.4769736842105263,0.4945652173913043,0.01921387790953022,0.4807312252964427,0.4861111111111111,0.4945652173913043,0.8826581027667985,0.9718379446640316,0.5,0.5,2,0.35206469731641354,0.7670454545454546,0.9078947368421053,0.9782608695652174,0.07685551163812032,0.9229249011857708,0.9444444444444444,0.9782608695652174,0.7653162055335969,0.9436758893280632,0.0,0.0
1219,4,2,4,0.16032196969696955,0.39705255681818186,0.4583333333333333,0.49609375,0.06270889037433158,0.4549736798128342,0.4765625,0.49609375,0.7942708333333334,0.9168198529411764,0.5992063492063492,0.5,2,0.6412878787878786,0.5882102272727273,0.8333333333333333,0.984375,0.2508355614973261,0.819894719251337,0.90625,0.984375,0.5885416666666667,0.8336397058823529,0.0992063492063492,0.0
1220,4,2,4,0.5,0.5,1.0,0.5,0.057738095238095366,0.45238095238095233,0.4625,0.5,0.5,0.9047619047619047,0.5,0.5,2,2.0,0.0,1.0,1.0,0.2309523809523809,0.8095238095238095,0.85,1.0,0.0,0.8095238095238095,0.0,0.0
1221,4,1,4,0.032674772036474176,0.6086626139817629,0.625,0.625,0.0022321428571427937,0.6238839285714286,0.625,0.625,0.9346504559270516,0.9955357142857143,0.7645131086142323,0.7185340802987862,1,0.5227963525835866,0.7386018237082067,1.0,1.0,0.03571428571428581,0.9821428571428571,1.0,1.0,0.7386018237082067,0.9821428571428571,0.014513108614232217,0.0661531279178338
1222,4,1,4,0.04435483870967749,0.6028225806451613,0.625,0.625,0.004385964912280826,0.6228070175438596,0.625,0.625,0.9112903225806451,0.9912280701754386,0.7016477720591645,0.7433251544892766,1,0.7096774193548387,0.6451612903225806,1.0,1.0,0.07017543859649122,0.9649122807017544,1.0,1.0,0.6451612903225806,0.9649122807017544,0.04253605044744285,0.09319792802617231
1223,4,1,4,0.0478486646884273,0.6010756676557863,0.625,0.625,0.009433962264151052,0.6202830188679245,0.625,0.625,0.9043026706231454,0.9811320754716981,0.7965863453815261,0.7868098159509204,1,0.7655786350148368,0.6172106824925816,1.0,1.0,0.15094339622641506,0.9245283018867925,1.0,1.0,0.6172106824925816,0.9245283018867925,0.0465863453815261,0.036809815950920255
