step,L,recon,kl,lambda,C,C_bar,lr
1070,1980.677734375,0.7140536308288574,1.1617014408111572,2980.9580078125,0.6640536189079285,0.6207031011581421,0.0001
1071,2615.664794921875,0.9269852042198181,1.4086436033248901,2980.9580078125,0.8769851922988892,0.6232659220695496,0.0001
1072,2424.3798828125,0.8627447485923767,1.6220316886901855,2980.9580078125,0.8127447366714478,0.6251606941223145,0.0001
1073,1260.679443359375,0.4724055826663971,1.5062257051467896,2980.9580078125,0.42240557074546814,0.6231331825256348,0.0001
1074,1487.586669921875,0.548612117767334,1.2449212074279785,2980.9580078125,0.49861210584640503,0.6218879818916321,0.0001
1075,1578.7506103515625,0.5789543390274048,1.9599049091339111,2980.9580078125,0.5289543271064758,0.620958685874939,0.0001
1076,1602.0587158203125,0.5867414474487305,2.055063009262085,2980.9580078125,0.5367414355278015,0.6201165318489075,0.0001
1077,1856.3193359375,0.6720685958862305,1.958968162536621,2980.9580078125,0.6220685839653015,0.6201360821723938,0.0001
1078,2524.86279296875,0.8962574005126953,2.205045223236084,2980.9580078125,0.8462573885917664,0.6223973035812378,0.0001
1079,1526.58349609375,0.561373770236969,2.1997692584991455,2980.9580078125,0.51137375831604,0.6212870478630066,0.0001
1080,1631.560302734375,0.5968708395957947,1.3613059520721436,2980.9580078125,0.5468708276748657,0.6205428838729858,0.0001
1081,1486.16845703125,0.5478178262710571,2.1944096088409424,2980.9580078125,0.4978178143501282,0.6193156242370605,0.0001
1082,1684.76123046875,0.6146793961524963,1.4757158756256104,2980.9580078125,0.5646793842315674,0.6187692284584045,0.0001
1083,1824.428466796875,0.6616684794425964,1.0703803300857544,2980.9580078125,0.6116684675216675,0.618698239326477,0.0001
1084,2704.254150390625,0.95677250623703,1.203291893005371,2980.9580078125,0.9067724943161011,0.6215789914131165,0.0001
1085,1411.1773681640625,0.5230966806411743,0.8960881233215332,2980.9580078125,0.47309666872024536,0.6200941205024719,0.0001
1086,1743.3546142578125,0.6344767808914185,1.0540027618408203,2980.9580078125,0.5844767689704895,0.619737982749939,0.0001
1087,2134.0146484375,0.7654249668121338,1.3628060817718506,2980.9580078125,0.7154249548912048,0.6206948161125183,0.0001
1088,1837.0025634765625,0.665793776512146,1.347141981124878,2980.9580078125,0.615793764591217,0.6206458210945129,0.0001
1089,1360.9688720703125,0.5061993598937988,1.0577185153961182,2980.9580078125,0.4561993479728699,0.6190013885498047,0.0001
1090,2123.229248046875,0.7617610096931458,1.4996010065078735,2980.9580078125,0.7117609977722168,0.6199290156364441,0.0001
1091,2464.186767578125,0.8760581612586975,1.742089033126831,2980.9580078125,0.8260581493377686,0.6219903230667114,0.0001
1092,2430.19677734375,0.8646984696388245,1.6148786544799805,2980.9580078125,0.8146984577178955,0.6239174008369446,0.0001
1093,1953.170654296875,0.7047504782676697,1.3869889974594116,2980.9580078125,0.6547504663467407,0.6242257356643677,0.0001
1094,2592.0048828125,0.9188600182533264,1.9698193073272705,2980.9580078125,0.8688600063323975,0.626672089099884,0.0001
1095,1559.279052734375,0.5723533630371094,2.165682077407837,2980.9580078125,0.5223533511161804,0.6256288886070251,0.0001
1096,1555.8701171875,0.5709701776504517,2.879828453063965,2980.9580078125,0.5209701657295227,0.6245822906494141,0.0001
1097,2070.839599609375,0.7437606453895569,2.76823353767395,2980.9580078125,0.6937606334686279,0.625274121761322,0.0001
1098,1528.9283447265625,0.5622351169586182,1.977111577987671,2980.9580078125,0.5122351050376892,0.6241437792778015,0.0001
1099,1570.390869140625,0.5760120153427124,2.3712666034698486,2980.9580078125,0.5260120034217834,0.6231624484062195,0.0001
1100,1747.28662109375,0.6350625157356262,3.239910125732422,2980.9580078125,0.5850625038146973,0.6227814555168152,0.0001
1101,1456.600341796875,0.538044810295105,1.759307622909546,2980.9580078125,0.488044798374176,0.6214340925216675,0.0001
1102,2011.562744140625,0.7241173386573792,2.0472359657287598,2980.9580078125,0.6741173267364502,0.6219609379768372,0.0001
1103,1995.0498046875,0.7185568809509277,2.109896421432495,2980.9580078125,0.6685568690299988,0.6224268674850464,0.0001
1104,1396.3541259765625,0.517988920211792,1.298844814300537,2980.9580078125,0.46798890829086304,0.620882511138916,0.0001
1105,2649.7451171875,0.9383407831192017,1.6385871171951294,2980.9580078125,0.8883407711982727,0.6235570907592773,0.0001
1106,1911.972900390625,0.6907893419265747,1.8067713975906372,2980.9580078125,0.6407893300056458,0.6237294673919678,0.0001
1107,2048.1318359375,0.736457884311676,1.8297767639160156,2980.9580078125,0.6864578723907471,0.6243568062782288,0.0001
1108,1537.9979248046875,0.5654579997062683,1.4392728805541992,2980.9580078125,0.5154579877853394,0.6232677698135376,0.0001
1109,1949.9404296875,0.7032782435417175,2.545353412628174,2980.9580078125,0.6532782316207886,0.6235678791999817,0.0001
1110,2115.585693359375,0.75895094871521,2.2326269149780273,2980.9580078125,0.708950936794281,0.6244217157363892,0.0001
1111,1654.20947265625,0.6040314435958862,2.664982795715332,2980.9580078125,0.5540314316749573,0.6237178444862366,0.0001
1112,1832.97119140625,0.6638521552085876,3.103793144226074,2980.9580078125,0.6138521432876587,0.6236191987991333,0.0001
1113,1726.900634765625,0.6284350752830505,2.610006332397461,2980.9580078125,0.5784350633621216,0.6231673359870911,0.0001
1114,1849.90283203125,0.6692634224891663,3.9046268463134766,2980.9580078125,0.6192634105682373,0.6231282949447632,0.0001
1115,1551.136962890625,0.5692943930625916,3.142247200012207,2980.9580078125,0.5192943811416626,0.6220899820327759,0.0001
1116,1670.3760986328125,0.6091417074203491,3.59810733795166,2980.9580078125,0.5591416954994202,0.621460497379303,0.0001
1117,2659.501953125,0.9409279823303223,3.6831181049346924,2980.9580078125,0.8909279704093933,0.6241551637649536,0.0001
1118,1750.4366455078125,0.6357789039611816,4.254428386688232,2980.9580078125,0.5857788920402527,0.6237713694572449,0.0001
1119,1824.7381591796875,0.6603773236274719,5.229039192199707,2980.9580078125,0.610377311706543,0.6236374378204346,0.0001
1120,1537.5704345703125,0.5640847086906433,5.105571269989014,2980.9580078125,0.5140846967697144,0.6225419044494629,0.0001
1121,1897.8590087890625,0.6849344372749329,5.1461663246154785,2980.9580078125,0.6349344253540039,0.6226658225059509,0.0001
1122,2575.2958984375,0.9124254584312439,4.441914081573486,2980.9580078125,0.8624254465103149,0.625063419342041,0.0001
1123,2269.711669921875,0.8094729781150818,5.75472354888916,2980.9580078125,0.7594729661941528,0.6264075040817261,0.0001
1124,1777.968505859375,0.6445037722587585,5.777751445770264,2980.9580078125,0.5945037603378296,0.6260884404182434,0.0001
1125,2161.9619140625,0.7728453278541565,7.1904144287109375,2980.9580078125,0.7228453159332275,0.6270560026168823,0.0001
1126,1845.6097412109375,0.6671228408813477,5.992549419403076,2980.9580078125,0.6171228289604187,0.6269567012786865,0.0001
1127,2596.739013671875,0.9187231659889221,7.111837863922119,2980.9580078125,0.8687231540679932,0.6293743848800659,0.0001
1128,2226.613525390625,0.7946714758872986,6.7790846824646,2980.9580078125,0.7446714639663696,0.6305273771286011,0.0001
1129,1937.9683837890625,0.6978087425231934,6.877829551696777,2980.9580078125,0.6478087306022644,0.6307001709938049,0.0001
1130,1709.01171875,0.6212238073348999,6.217483997344971,2980.9580078125,0.571223795413971,0.6301053762435913,0.0001
1131,1801.5242919921875,0.6515607237815857,8.297077178955078,2980.9580078125,0.6015607118606567,0.629819929599762,0.0001
1132,1939.9365234375,0.6978282928466797,8.78764533996582,2980.9580078125,0.6478282809257507,0.6300000548362732,0.0001
1133,1708.89404296875,0.6209354996681213,6.959333419799805,2980.9580078125,0.5709354877471924,0.6294094324111938,0.0001
1134,1673.446044921875,0.6094254851341248,5.822146415710449,2980.9580078125,0.5594254732131958,0.628709614276886,0.0001
1135,1619.790771484375,0.591381847858429,5.954275608062744,2980.9580078125,0.5413818359375,0.6278363466262817,0.0001
1136,2488.903564453125,0.8829087018966675,6.037895202636719,2980.9580078125,0.8329086899757385,0.6298871040344238,0.0001
1137,1897.1300048828125,0.6843969225883484,6.0194268226623535,2980.9580078125,0.6343969106674194,0.6299322247505188,0.0001
1138,1820.3148193359375,0.6590740084648132,4.690741539001465,2980.9580078125,0.6090739965438843,0.6297236680984497,0.0001
1139,1997.542724609375,0.7179945111274719,6.279187202453613,2980.9580078125,0.667994499206543,0.6301063895225525,0.0001
1140,1509.6373291015625,0.5549421310424805,4.426079273223877,2980.9580078125,0.5049421191215515,0.6288547515869141,0.0001
1141,1482.455322265625,0.5457776784896851,4.562904357910156,2980.9580078125,0.4957776665687561,0.6275240182876587,0.0001
1142,2301.92822265625,0.8197346329689026,7.38149881362915,2980.9580078125,0.7697346210479736,0.6289461255073547,0.0001
1143,1876.8382568359375,0.6772884726524353,6.917667865753174,2980.9580078125,0.6272884607315063,0.6289295554161072,0.0001
1144,1940.77294921875,0.698841392993927,6.603957176208496,2980.9580078125,0.648841381072998,0.6291286945343018,0.0001
1145,1514.86669921875,0.5563846826553345,5.355182647705078,2980.9580078125,0.5063846707344055,0.6279012560844421,0.0001
1146,1684.970947265625,0.6132925152778625,5.819735527038574,2980.9580078125,0.5632925033569336,0.6272552013397217,0.0001
1147,1702.5203857421875,0.619358479976654,5.2867751121521,2980.9580078125,0.5693584680557251,0.6266762018203735,0.0001
1148,1764.8619384765625,0.640274167060852,5.279402732849121,2980.9580078125,0.5902741551399231,0.6263121962547302,0.0001
1149,2464.53076171875,0.874346911907196,7.187353134155273,2980.9580078125,0.8243468999862671,0.6282925009727478,0.0001
1150,2190.173583984375,0.7823868989944458,6.958979606628418,2980.9580078125,0.7323868870735168,0.6293334364891052,0.0001
1151,2229.794677734375,0.7956130504608154,7.1535844802856445,2980.9580078125,0.7456130385398865,0.6304962038993835,0.0001
1152,1561.0859375,0.5720641613006592,4.834573745727539,2980.9580078125,0.5220641493797302,0.6294118762016296,0.0001
1153,1758.0123291015625,0.6377778053283691,5.871444225311279,2980.9580078125,0.5877777934074402,0.6289955377578735,0.0001
1154,1638.4974365234375,0.597859263420105,5.3521013259887695,2980.9580078125,0.547859251499176,0.6281841993331909,0.0001
1155,2496.316162109375,0.8849314451217651,7.420713424682617,2980.9580078125,0.8349314332008362,0.6302516460418701,0.0001
1156,1489.9085693359375,0.5484653115272522,4.0043511390686035,2980.9580078125,0.49846529960632324,0.6289337873458862,0.0001
1157,1836.94384765625,0.6644684076309204,5.239340305328369,2980.9580078125,0.6144683957099915,0.6287891864776611,0.0001
1158,1651.337158203125,0.6021673679351807,5.349448204040527,2980.9580078125,0.5521673560142517,0.6280229687690735,0.0001
1159,1540.0701904296875,0.5647075772285461,5.748480319976807,2980.9580078125,0.5147075653076172,0.6268898248672485,0.0001
1160,2193.640380859375,0.7837865948677063,6.2533063888549805,2980.9580078125,0.7337865829467773,0.6279587745666504,0.0001
1161,2472.581787109375,0.8771623969078064,6.845480918884277,2980.9580078125,0.8271623849868774,0.6299508213996887,0.0001
1162,2383.40966796875,0.8470442295074463,7.454338073730469,2980.9580078125,0.7970442175865173,0.631621778011322,0.0001
1163,2023.9586181640625,0.7263215780258179,7.872476100921631,2980.9580078125,0.6763215661048889,0.6320688128471375,0.0001
1164,1835.6663818359375,0.6626778244972229,9.299609184265137,2980.9580078125,0.612677812576294,0.6318749189376831,0.0001
1165,1941.3204345703125,0.6981786489486694,9.127094268798828,2980.9580078125,0.6481786370277405,0.6320379376411438,0.0001
1166,1564.5640869140625,0.5721923112869263,7.9307451248168945,2980.9580078125,0.5221922993659973,0.6309394836425781,0.0001
1167,2070.26416015625,0.7413524985313416,9.371243476867676,2980.9580078125,0.6913524866104126,0.6315436363220215,0.0001
1168,1720.468017578125,0.6245934963226318,7.628971576690674,2980.9580078125,0.5745934844017029,0.6309741735458374,0.0001
1169,1662.258544921875,0.6051785349845886,7.294729232788086,2980.9580078125,0.5551785230636597,0.6302162408828735,0.0001
1170,1880.1781005859375,0.6782947778701782,7.257771015167236,2980.9580078125,0.6282947659492493,0.6301969885826111,0.0001
1171,1831.483642578125,0.6616186499595642,8.274200439453125,2980.9580078125,0.6116186380386353,0.630011260509491,0.0001
1172,2334.52880859375,0.8310394883155823,6.282893180847168,2980.9580078125,0.7810394763946533,0.6315215826034546,0.0001
1173,1811.2242431640625,0.6546129584312439,8.898394584655762,2980.9580078125,0.6046129465103149,0.6312524676322937,0.0001
1174,1712.99169921875,0.6217833161354065,8.529603958129883,2980.9580078125,0.5717833042144775,0.6306577920913696,0.0001
1175,2020.0654296875,0.7235193848609924,12.332530975341797,2980.9580078125,0.6735193729400635,0.6310864090919495,0.0001
1176,1845.3582763671875,0.6653311848640442,11.081857681274414,2980.9580078125,0.6153311729431152,0.6309288144111633,0.0001
1177,1719.8912353515625,0.6238351464271545,9.312688827514648,2980.9580078125,0.5738351345062256,0.6303579211235046,0.0001
1178,1916.78125,0.6895595788955688,10.281036376953125,2980.9580078125,0.6395595669746399,0.6304499506950378,0.0001
1179,1647.4830322265625,0.599254310131073,10.179104804992676,2980.9580078125,0.549254298210144,0.6296380162239075,0.0001
1180,2004.5570068359375,0.7197240591049194,8.13764762878418,2980.9580078125,0.6697240471839905,0.630038857460022,0.0001
1181,2088.53369140625,0.7475272417068481,9.234333038330078,2980.9580078125,0.6975272297859192,0.6307137608528137,0.0001
1182,2155.860595703125,0.7690397500991821,12.433332443237305,2980.9580078125,0.7190397381782532,0.6315970420837402,0.0001
1183,1734.72314453125,0.6276392340660095,12.804941177368164,2980.9580078125,0.5776392221450806,0.6310575008392334,0.0001
1184,1900.557861328125,0.6827990412712097,14.210550308227539,2980.9580078125,0.6327990293502808,0.6310749053955078,0.0001
1185,1749.0806884765625,0.6315086483955383,15.627866744995117,2980.9580078125,0.5815086364746094,0.6305792331695557,0.0001
1186,1758.8636474609375,0.6355964541435242,13.225252151489258,2980.9580078125,0.5855964422225952,0.6301293969154358,0.0001
1187,1756.7989501953125,0.6343022584915161,15.018470764160156,2980.9580078125,0.5843022465705872,0.6296711564064026,0.0001
1188,1741.2095947265625,0.6293582916259766,14.166876792907715,2980.9580078125,0.5793582797050476,0.6291680335998535,0.0001
1189,1756.1695556640625,0.634986162185669,12.350489616394043,2980.9580078125,0.58498615026474,0.6287261843681335,0.0001
1190,1568.1868896484375,0.5738331079483032,6.662426471710205,2980.9580078125,0.5238330960273743,0.6276772618293762,0.0001
1191,1567.8026123046875,0.5727578997612,9.48330307006836,2980.9580078125,0.522757887840271,0.626628041267395,0.0001
1192,1538.31494140625,0.5629742741584778,9.160207748413086,2980.9580078125,0.5129742622375488,0.6254914999008179,0.0001
1193,1761.455078125,0.636654257774353,12.663469314575195,2980.9580078125,0.5866542458534241,0.6251031160354614,0.0001
1194,1889.7877197265625,0.6803305149078369,10.798941612243652,2980.9580078125,0.630330502986908,0.6251553893089294,0.0001
1195,1572.6358642578125,0.574131429195404,10.222114562988281,2980.9580078125,0.5241314172744751,0.6241451501846313,0.0001
1196,1574.1246337890625,0.5748477578163147,9.57557201385498,2980.9580078125,0.5248477458953857,0.6231521964073181,0.0001
1197,2175.51806640625,0.7771691679954529,7.857320308685303,2980.9580078125,0.7271691560745239,0.6241924166679382,0.0001
1198,1781.28857421875,0.6457154154777527,5.485980033874512,2980.9580078125,0.5957154035568237,0.6239076256752014,0.0001
1199,2128.641357421875,0.7624614238739014,4.823620796203613,2980.9580078125,0.7124614119529724,0.6247931718826294,0.0001
1200,1599.2994384765625,0.5851820111274719,3.9443812370300293,2980.9580078125,0.535181999206543,0.6238970756530762,0.0001
1201,1641.05029296875,0.5994723439216614,3.0963382720947266,2980.9580078125,0.5494723320007324,0.6231528520584106,0.0001
1202,1667.878662109375,0.6086642146110535,2.5241098403930664,2980.9580078125,0.5586642026901245,0.6225079298019409,0.0001
1203,1890.4461669921875,0.6835182309150696,1.9549007415771484,2980.9580078125,0.6335182189941406,0.6226180791854858,0.0001
1204,1427.9927978515625,0.5285196304321289,1.5459365844726562,2980.9580078125,0.47851961851119995,0.621177077293396,0.0001
1205,2649.480224609375,0.9383410215377808,1.3729355335235596,2980.9580078125,0.8883410096168518,0.6238487362861633,0.0001
1206,1930.9775390625,0.6973214149475098,1.3396466970443726,2980.9580078125,0.6473214030265808,0.6240835189819336,0.0001
1207,1483.468994140625,0.547209620475769,1.3079357147216797,2980.9580078125,0.4972096085548401,0.6228147745132446,0.0001
1208,1541.255859375,0.5666760802268982,1.0661141872406006,2980.9580078125,0.5166760683059692,0.6217533946037292,0.0001
1209,2067.62646484375,0.7432313561439514,1.1329460144042969,2980.9580078125,0.6932313442230225,0.6224681735038757,0.0001
1210,1468.0396728515625,0.5422061085700989,0.7939125299453735,2980.9580078125,0.4922060966491699,0.6211655139923096,0.0001
1211,1802.4306640625,0.6543266773223877,0.9582369923591614,2980.9580078125,0.6043266654014587,0.6209971308708191,0.0001
1212,1525.462890625,0.5614568591117859,0.8315834999084473,2980.9580078125,0.5114568471908569,0.619901716709137,0.0001
1213,1680.6707763671875,0.6135593056678772,0.7242449522018433,2980.9580078125,0.5635592937469482,0.61933833360672,0.0001
1214,2130.573974609375,0.7645139098167419,0.6378703713417053,2980.9580078125,0.714513897895813,0.6202901005744934,0.0001
1215,1692.0494384765625,0.6174063086509705,0.6351165771484375,2980.9580078125,0.5674062967300415,0.6197612881660461,0.0001
1216,2129.080810546875,0.7640445232391357,0.5443073511123657,2980.9580078125,0.7140445113182068,0.6207041144371033,0.0001
1217,2238.685546875,0.8007985353469849,0.58661949634552,2980.9580078125,0.7507985234260559,0.622005045413971,0.0001
1218,1680.3499755859375,0.6135387420654297,0.4647725224494934,2980.9580078125,0.5635387301445007,0.6214203834533691,0.0001
1219,1775.791259765625,0.6455442905426025,0.4987318217754364,2980.9580078125,0.5955442786216736,0.6211616396903992,0.0001
1220,2204.827880859375,0.7894984483718872,0.41408783197402954,2980.9580078125,0.7394984364509583,0.622344970703125,0.0001
1221,1578.2423095703125,0.5792946219444275,0.4372658431529999,2980.9580078125,0.5292946100234985,0.6214144825935364,0.0001
1222,2051.589599609375,0.7381035089492798,0.3820187449455261,2980.9580078125,0.6881034970283508,0.6220813989639282,0.0001
1223,1520.5008544921875,0.5599541664123535,0.3488274812698364,2980.9580078125,0.5099541544914246,0.6209601163864136,0.0001
1224,1572.83447265625,0.5775158405303955,0.3318887948989868,2980.9580078125,0.5275158286094666,0.620025634765625,0.0001
1225,2004.3546142578125,0.7222796678543091,0.31719091534614563,2980.9580078125,0.6722796559333801,0.6205481886863708,0.0001
1226,1373.2506103515625,0.5104697942733765,0.6095133423805237,2980.9580078125,0.4604697823524475,0.6189473867416382,0.0001
1227,1444.7203369140625,0.5345511436462402,0.2937609851360321,2980.9580078125,0.4845511317253113,0.6176034212112427,0.0001
1228,1660.94140625,0.6070737242698669,0.3279503881931305,2980.9580078125,0.557073712348938,0.6169980764389038,0.0001
1229,1735.7557373046875,0.6321749687194824,0.3166418671607971,2980.9580078125,0.5821749567985535,0.616649866104126,0.0001
1230,1282.537109375,0.4800650477409363,0.5312092900276184,2980.9580078125,0.4300650358200073,0.6147840023040771,0.0001
1231,1665.9071044921875,0.6087407469749451,0.32452142238616943,2980.9580078125,0.5587407350540161,0.6142235398292542,0.0001
1232,1875.1597900390625,0.6789413690567017,0.3119545876979828,2980.9580078125,0.6289413571357727,0.6143707036972046,0.0001
1233,1831.1837158203125,0.6641998291015625,0.2799164056777954,2980.9580078125,0.6141998171806335,0.6143690347671509,0.0001
1234,1507.6956787109375,0.555679976940155,0.2848784923553467,2980.9580078125,0.5056799650192261,0.6132821440696716,0.0001
1235,1520.40185546875,0.5599268078804016,0.33158186078071594,2980.9580078125,0.5099267959594727,0.6122485995292664,0.0001
1236,1540.75537109375,0.5667611956596375,0.31202271580696106,2980.9580078125,0.5167611837387085,0.6112937331199646,0.0001
1237,1376.9635009765625,0.5118020176887512,0.35105836391448975,2980.9580078125,0.46180200576782227,0.6097988486289978,0.0001
1238,1377.4683837890625,0.5120024681091309,0.2584299147129059,2980.9580078125,0.4620024561882019,0.6083208918571472,0.0001
1239,2171.395751953125,0.7783423662185669,0.2377849817276001,2980.9580078125,0.7283423542976379,0.6095211505889893,0.0001
1240,2125.09375,0.7627972364425659,0.27517181634902954,2980.9580078125,0.712797224521637,0.6105539202690125,0.0001
1241,1515.0079345703125,0.5581615567207336,0.1996527463197708,2980.9580078125,0.5081615447998047,0.609529972076416,0.0001
1242,1739.07763671875,0.633316159248352,0.23674558103084564,2980.9580078125,0.5833161473274231,0.6092678308486938,0.0001
1243,1313.7755126953125,0.4906245172023773,0.2923712432384491,2980.9580078125,0.44062450528144836,0.6075814366340637,0.0001
1244,1375.020263671875,0.5111867785453796,0.24181562662124634,2980.9580078125,0.4611867666244507,0.6061174869537354,0.0001
1245,2823.20703125,0.9970170855522156,0.188913956284523,2980.9580078125,0.9470170736312866,0.6095264554023743,0.0001
1246,2139.560302734375,0.7676494717597961,0.27735263109207153,2980.9580078125,0.7176494598388672,0.6106077432632446,0.0001
1247,2851.476806640625,1.0064642429351807,0.2972370386123657,2980.9580078125,0.9564642310142517,0.6140663027763367,0.0001
1248,1522.6920166015625,0.560735821723938,0.20994223654270172,2980.9580078125,0.510735809803009,0.6130329966545105,0.0001
1249,2568.971435546875,0.9117344617843628,0.1771373599767685,2980.9580078125,0.8617344498634338,0.6155200004577637,0.0001
1250,1365.509765625,0.507983386516571,0.2805372476577759,2980.9580078125,0.4579833745956421,0.6139446496963501,0.0001
1251,2912.73291015625,1.0270390510559082,0.22047317028045654,2980.9580078125,0.9770390391349792,0.6175755858421326,0.0001
1252,1888.447998046875,0.6834061741828918,0.2907291352748871,2980.9580078125,0.6334061622619629,0.617733895778656,0.0001
1253,1449.965087890625,0.5362903475761414,0.3539564907550812,2980.9580078125,0.4862903356552124,0.6164194941520691,0.0001
1254,1286.68994140625,0.4814821779727936,0.4596779942512512,2980.9580078125,0.4314821660518646,0.614570140838623,0.0001
1255,2154.814697265625,0.7727389931678772,0.36022910475730896,2980.9580078125,0.7227389812469482,0.6156517863273621,0.0001
1256,2318.63037109375,0.8277020454406738,0.33324962854385376,2980.9580078125,0.7777020335197449,0.6172723174095154,0.0001
1257,1365.3763427734375,0.5079531669616699,0.2371337115764618,2980.9580078125,0.45795315504074097,0.615679144859314,0.0001
1258,1493.9276123046875,0.5510669946670532,0.26789116859436035,2980.9580078125,0.5010669827461243,0.614533007144928,0.0001
1259,1639.093505859375,0.5997381806373596,0.3471592962741852,2980.9580078125,0.5497381687164307,0.6138851046562195,0.0001
1260,1723.8375244140625,0.6282057762145996,0.23051942884922028,2980.9580078125,0.5782057642936707,0.613528311252594,0.0001
1261,2161.336181640625,0.7749773263931274,0.20934461057186127,2980.9580078125,0.7249773144721985,0.6146427989006042,0.0001
1262,1851.15234375,0.6708945631980896,0.29177701473236084,2980.9580078125,0.6208945512771606,0.6147053241729736,0.0001
1263,1542.521728515625,0.5673859119415283,0.21604251861572266,2980.9580078125,0.5173859000205994,0.6137321591377258,0.0001
1264,1972.1494140625,0.71150803565979,0.22180259227752686,2980.9580078125,0.6615080237388611,0.6142099499702454,0.0001
1265,1809.137451171875,0.6568116545677185,0.2573990523815155,2980.9580078125,0.6068116426467896,0.6141359806060791,0.0001
1266,1952.7230224609375,0.7050086259841919,0.16976475715637207,2980.9580078125,0.6550086140632629,0.614544689655304,0.0001
1267,2314.764892578125,0.8264614939689636,0.16566206514835358,2980.9580078125,0.7764614820480347,0.6161639094352722,0.0001
1268,2600.072021484375,0.9221624732017517,0.19235831499099731,2980.9580078125,0.8721624612808228,0.6187239289283752,0.0001
1269,2088.049072265625,0.7504013776779175,0.1821153461933136,2980.9580078125,0.7004013657569885,0.6195406913757324,0.0001
1270,1901.4920654296875,0.6878267526626587,0.15735173225402832,2980.9580078125,0.6378267407417297,0.6197235584259033,0.0001
1271,1646.4864501953125,0.6022772789001465,0.1712031364440918,2980.9580078125,0.5522772669792175,0.6190491318702698,0.0001
1272,1621.28564453125,0.5938162803649902,0.1920817345380783,2980.9580078125,0.5438162684440613,0.6182968020439148,0.0001
1273,1674.1351318359375,0.6115508079528809,0.17583754658699036,2980.9580078125,0.5615507960319519,0.6177293658256531,0.0001
1274,2646.734375,0.9378225207328796,0.1728563904762268,2980.9580078125,0.8878225088119507,0.6204302906990051,0.0001
1275,1709.1802978515625,0.6233054995536804,0.18071258068084717,2980.9580078125,0.5733054876327515,0.6199590563774109,0.0001
1276,1384.3214111328125,0.5143249034881592,0.18833915889263153,2980.9580078125,0.4643248915672302,0.6184027194976807,0.0001
1277,2187.94970703125,0.783928394317627,0.14007006585597992,2980.9580078125,0.733928382396698,0.6195579767227173,0.0001
1278,1880.0850830078125,0.6806322932243347,0.19681961834430695,2980.9580078125,0.6306322813034058,0.6196687817573547,0.0001
1279,2638.6796875,0.935124933719635,0.1594386249780655,2980.9580078125,0.885124921798706,0.6223233342170715,0.0001
1280,1485.408203125,0.5482235550880432,0.22470201551914215,2980.9580078125,0.49822354316711426,0.6210823655128479,0.0001
1281,1513.7691650390625,0.5577306151390076,0.24556544423103333,2980.9580078125,0.5077306032180786,0.6199488639831543,0.0001
1282,1590.64892578125,0.5835492610931396,0.16098186373710632,2980.9580078125,0.5335492491722107,0.619084894657135,0.0001
1283,1697.89453125,0.6195195317268372,0.18084590137004852,2980.9580078125,0.5695195198059082,0.6185892820358276,0.0001
1284,2059.031494140625,0.7406678795814514,0.17960412800312042,2980.9580078125,0.6906678676605225,0.6193100810050964,0.0001
1285,1840.63671875,0.667373776435852,0.2714240550994873,2980.9580078125,0.6173737645149231,0.6192907094955444,0.0001
1286,1527.866943359375,0.5624871850013733,0.1642412394285202,2980.9580078125,0.5124871730804443,0.6182226538658142,0.0001
1287,1477.533935546875,0.5456016659736633,0.1662089228630066,2980.9580078125,0.4956016540527344,0.6169964671134949,0.0001
1288,1503.878662109375,0.5544373989105225,0.1720563918352127,2980.9580078125,0.5044373869895935,0.6158708930015564,0.0001
1289,1902.548828125,0.6881685256958008,0.1953229159116745,2980.9580078125,0.6381685137748718,0.6160938739776611,0.0001
1290,1623.928955078125,0.5947012901306152,0.19731248915195465,2980.9580078125,0.5447012782096863,0.6153799891471863,0.0001
1291,2293.454345703125,0.8193247318267822,0.1296927034854889,2980.9580078125,0.7693247199058533,0.6169193983078003,0.0001
1292,2252.3046875,0.8055174946784973,0.13897393643856049,2980.9580078125,0.7555174827575684,0.6183053851127625,0.0001
1293,1697.2156982421875,0.6193045377731323,0.14283692836761475,2980.9580078125,0.5693045258522034,0.617815375328064,0.0001
1294,1676.4080810546875,0.6123234629631042,0.14546044170856476,2980.9580078125,0.5623234510421753,0.6172604560852051,0.0001
1295,2037.3834228515625,0.7334200739860535,0.13693927228450775,2980.9580078125,0.6834200620651245,0.6179220676422119,0.0001
1296,1859.61376953125,0.673782229423523,0.14510780572891235,2980.9580078125,0.623782217502594,0.6179806590080261,0.0001
1297,1701.5992431640625,0.6207794547080994,0.12969563901424408,2980.9580078125,0.5707794427871704,0.6175086498260498,0.0001
1298,1625.4842529296875,0.5952277779579163,0.18323788046836853,2980.9580078125,0.5452277660369873,0.6167858242988586,0.0001
1299,1500.7095947265625,0.553345263004303,0.2584885060787201,2980.9580078125,0.503345251083374,0.6156514286994934,0.0001
1300,1411.27587890625,0.52333664894104,0.2792956233024597,2980.9580078125,0.4733366370201111,0.6142283082008362,0.0001
1301,1665.1929931640625,0.6085453033447266,0.1930062174797058,2980.9580078125,0.5585452914237976,0.6136714816093445,0.0001
1302,1647.64453125,0.6026702523231506,0.15771237015724182,2980.9580078125,0.5526702404022217,0.6130614876747131,0.0001
1303,1631.7298583984375,0.5973228216171265,0.1836337149143219,2980.9580078125,0.5473228096961975,0.6124041080474854,0.0001
